DOCUMENT ID,PARTY TYPE,NAME,school,BOROUGH,BLOCK,LOT,STREET NUMBER,STREET NAME,DOC. TYPE,DOC. DATE,DOC. AMOUNT,boro_label
2004080900839001,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1267,455,CENTRAL PARK WEST,DEEDO,07/29/2004,45388000,Manhattan
2004080900839001,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1222,455,CENTRAL PARK WEST,DEEDO,07/29/2004,45388000,Manhattan
2004080900839001,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1260,455,CENTRAL PARK WEST,DEEDO,07/29/2004,45388000,Manhattan
2004080900839001,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1246,455,CENTRAL PARK WEST,DEEDO,07/29/2004,45388000,Manhattan
2004080900839001,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1264,455,CENTRAL PARK WEST,DEEDO,07/29/2004,45388000,Manhattan
2004080900839001,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1225,455,CENTRAL PARK WEST,DEEDO,07/29/2004,45388000,Manhattan
2004080900839001,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1256,455,CENTRAL PARK WEST,DEEDO,07/29/2004,45388000,Manhattan
2004080900839001,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1229,455,CENTRAL PARK WEST,DEEDO,07/29/2004,45388000,Manhattan
2004080900839001,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1265,455,CENTRAL PARK WEST,DEEDO,07/29/2004,45388000,Manhattan
2004080900839001,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1226,455,CENTRAL PARK WEST,DEEDO,07/29/2004,45388000,Manhattan
2004080900839001,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1231,455,CENTRAL PARK WEST,DEEDO,07/29/2004,45388000,Manhattan
2004080900839001,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1251,455,CENTRAL PARK WEST,DEEDO,07/29/2004,45388000,Manhattan
2004080900839001,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1218,455,CENTRAL PARK WEST,DEEDO,07/29/2004,45388000,Manhattan
2004080900839001,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1266,455,CENTRAL PARK WEST,DEEDO,07/29/2004,45388000,Manhattan
2004080900839001,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1269,455,CENTRAL PARK WEST,DEEDO,07/29/2004,45388000,Manhattan
2007072301261002,2,NEW YORK UNIVERSITY,New York University,1,1373,1442,425,MAIN STREET,DEED,07/16/2007,403000,Manhattan
2004121600852001,2,PRATT INSTITUTE,Pratt Institute,3,1892,71,513,MYRTLE AVENUE,DEED,12/13/2004,435000,Brooklyn
FT_1250005791525,1,NEW SCHOOL UNIVERSTIY,The New School,1,1012,32,,,,,,Manhattan
FT_1420008652442,2,NEW YORK UNIVERSITY,New York University,1,547,18,,,DEED,,0,Manhattan
FT_1570000212657,2,NEW YORK UNIVERSITY,New York University,1,843,22,21,UNION SQUARE,,,,Manhattan
2004050401241001,2,NEW YORK UNIVERSITY,New York University,1,562,30,787,BROADWAY,DEED,10/15/2003,0,Manhattan
FT_1920007774492,2,COLUMBIA UNIVERSITYIN THE CITY/NEW YORK TRUSTEE,Columbia University,1,1867,23,,,DEED,07/23/2001,0,Manhattan
FT_1700008873870,1,NEW YORK UNIVERSITY,New York University,1,481,1,,,,,,Manhattan
FT_1250008654725,2,NEW YORK UNIVERSITY,New York University,1,541,28,,,DEED,,0,Manhattan
FT_1250008654725,2,NEW YORK UNIVERSITY,New York University,1,541,29,,,DEED,,0,Manhattan
FT_3910001002091,1,PRATT INSTITUTE,Pratt Institute,3,1933,70,372,DE KALB AVENUE,,,,Brooklyn
FT_1090008653709,1,NEW YORK UNIVERSITY,New York University,1,568,1,,,,,,Manhattan
BK_6620008600080,2,TRUSTEE OF COLUMBIA UNIVERSITY CITY,Columbia University,2,5808,544,,,,,,Bronx
2007050101635002,1,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,642,1157,99,JANE STREET,,,,Manhattan
FT_1760008472976,2,COLUMBIA UNIV IN NYCTR,Columbia University,1,1884,15,,,DEED,,0,Manhattan
2012102301298001,1,NEW YORK UNIVERSITY,New York University,1,1373,1391,425,MAIN STREET,DEED,10/18/2012,1104400,Manhattan
2005062700092007,2,NEW SCHOOL UNIVERSITY,The New School,1,575,17,66,WEST 12 STREET,,,,Manhattan
2005081600617001,2,ST JOHN'S UNIVERSITY,St. John's University,4,6715,37,147-04,UNION TURNPIKE,DEEDO,08/10/2005,998000,Queens
FT_1870000105687,2,COLUMBIA UNIVERSITYTRS/,Columbia University,1,2139,85,193,FT WASHINGTON AVENUE,,,,Manhattan
2011010701003002,1,FORDHAM UNIVERSITY,Fordham University,1,1132,1,106,COLUMBUS AVENUE,,,,Manhattan
2011010701003002,1,FORDHAM UNIVERSITY,Fordham University,1,1132,35,49-55,AMSTERDAM AVENUE,,,,Manhattan
2011010701003002,1,FORDHAM UNIVERSITY,Fordham University,1,1132,20,155,WEST 60TH STR.,,,,Manhattan
2009032000125003,1,PRATT INSTITUTE,Pratt Institute,3,1905,120,215,WILLOUGHBY AVENUE,,,,Brooklyn
2009032000125003,1,PRATT INSTITUTE,Pratt Institute,3,1905,40,524,MYRTLE AVENUE,,,,Brooklyn
2008120900074001,2,NEW YORK UNIVERSITY,New York University,1,545,15,726,BROADWAY,DEED,12/01/2008,210000000,Manhattan
2012030900269001,2,NEW YORK UNIVERSITY,New York University,1,568,32,7,EAST 10TH STREET,,,,Manhattan
2012030900269001,2,NEW YORK UNIVERSITY,New York University,1,568,1,35,FIFTH AVENUE,,,,Manhattan
BK_6920011001567,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW,Columbia University,2,4226,10,,,,,,Bronx
BK_6920011001567,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW,Columbia University,2,4226,6,,,,,,Bronx
BK_7230053101413,1,PRATT INSTITUTE,Pratt Institute,3,1919,1,,,,,,Brooklyn
2012110800117001,1,THE NEW SCHOOL,The New School,3,171,58,321,STATE STREET,,,,Brooklyn
2013101700760001,2,NEW YORK UNIVERSITY,New York University,1,405,1302,525,EAST 11TH   STREET,,,,Manhattan
2012022201157013,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1997,1,2283,12TH AVENUE,DEED COR,01/31/2005,0,Manhattan
BK_7020013700245,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW,Columbia University,2,5796,117,,,,,,Bronx
2011111100960003,1,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1948,6,357,WEST 121 STREET,,,,Manhattan
FT_1960008685596,2,TRUTEES COLUMBIA UNIV,Columbia University,1,999,3,,,,,,Manhattan
FT_1140000248814,2,NEW SCHOOL SOCIAL RSCH,The New School,1,576,41,68,5 AVENUE,,,,Manhattan
FT_1140000248814,2,NEW SCHOOL SOCIAL RSCH,The New School,1,576,36,2,WEST   13 STREET,,,,Manhattan
FT_1140000248814,2,NEW SCHOOL SOCIAL RSCH,The New School,1,576,42,64,5 AVENUE,,,,Manhattan
FT_1140000248814,2,NEW SCHOOL SOCIAL RSCH,The New School,1,575,17,66,WEST   12 STREET,,,,Manhattan
FT_1190008657919,1,COLUMBIA UNIV IN NYCTR,Columbia University,1,1895,32,,,DEED,,0,Manhattan
FT_1510008467051,2,COLUMBIA UNIV IN NYCTR,Columbia University,1,1885,3,,,DEED,,0,Manhattan
2008010901249004,1,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,1841,1215,455,CENTRAL PARK WEST,,,,Manhattan
2007070200138002,1,NEW YORK UNIVERSITY,New York University,1,1373,1336,425,MAIN STREET,,,,Manhattan
2007072001573003,1,NEW YORK UNIVERSITY,New York University,1,1373,1488,425,MAIN STREET,,,,Manhattan
FT_1960006663596,2,COLUMBIA UNIVERSITYIN THE CITY/NY TRUSTEE,Columbia University,1,35,10,,,,,,Manhattan
FT_1020008609302,1,COLUMBIA UNIV CITY NY TR,Columbia University,1,999,3,,,DEED,,0,Manhattan
FT_1180008652818,2,NEW YORK UNIVERSITY,New York University,1,525,48,,,DEED,,0,Manhattan
FT_1820008622182,1,NEW YORK UNIVERSITY,New York University,1,537,19,,,DEED,,0,Manhattan
2007051500374001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1895,55,2901,BROADWAY,,,,Manhattan
2007051500374001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1885,61,2910,BROADWAY,,,,Manhattan
FT_1970008501197,1,NEW YORK UNIVERSITY,New York University,1,535,1,,,,,,Manhattan
FT_1110008449011,2,COLUMBIA UNIVERSITYNYC,Columbia University,1,35,10,,,DEED,,0,Manhattan
FT_1840008668384,2,COLUMBIA UNIVERSITYNYC,Columbia University,1,33,41,,,DEED,,0,Manhattan
FT_1840008668384,2,COLUMBIA UNIVERSITYNYC,Columbia University,1,33,36,,,DEED,,0,Manhattan
FT_1840008668384,2,COLUMBIA UNIVERSITYNYC,Columbia University,1,33,35,,,DEED,,0,Manhattan
FT_1840008668384,2,COLUMBIA UNIVERSITYNYC,Columbia University,1,33,10,,,DEED,,0,Manhattan
FT_1840008668384,2,COLUMBIA UNIVERSITYNYC,Columbia University,1,33,1,,,DEED,,0,Manhattan
FT_1840008668384,2,COLUMBIA UNIVERSITYNYC,Columbia University,1,33,34,,,DEED,,0,Manhattan
2005032200628002,2,NEW YORK UNIVERSITY,New York University,1,541,1001,245,SULLIVAN STREET,,,,Manhattan
2008081301181001,2,PRATT INSTITUTE,Pratt Institute,3,1933,70,372,DE KALB AVENUE,,,,Brooklyn
2007111200667006,1,THE TRUSTEES OF COLUMBIA UNIV. IN THE CITY OF NY,Columbia University,1,1987,9,547,WEST 133RD ST.,,,,Manhattan
2007111200667006,1,THE TRUSTEES OF COLUMBIA UNIV. IN THE CITY OF NY,Columbia University,1,1987,7,553,WEST 133RD ST,,,,Manhattan
FT_1870006913487,2,PRATT INSTITUTE,Pratt Institute,1,609,1102,,,DEED,10/21/1999,0,Manhattan
FT_1730000411373,1,COLUMBIA UNIV ETC AKA,Columbia University,1,1885,52,538,WEST  114 STREET,DEED,08/26/1992,0,Manhattan
2007071900365002,2,NEW YORK UNIVERSITY,New York University,1,1373,1457,425,MAIN STREET,DEED,07/16/2007,986000,Manhattan
2008032000933002,1,THE TRUSTEES OF COLUMBIA UNIV. IN THE CITY OF NY,Columbia University,1,1158,1587,200,WEST END AVENUE,,,,Manhattan
FT_1710000190771,1,COLUMBIA UNIVERSITYETAL,Columbia University,1,1033,41,314,WEST   43 STREET,,,,Manhattan
2008072900446001,1,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,1895,32,620,WEST 113 STREET,,,,Manhattan
2013091700873003,2,NEW YORK UNIVERSITY,New York University,3,5029,42,258,LINCOLN ROAD,,,,Brooklyn
2011061700125001,2,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,637,1710,166,PERRY,DEED,06/10/2011,3500000,Manhattan
BK_8030113401600,2,ST JOHNS UNIVERSITY NEW YORK,St. John's University,3,271,34,,,,,,Brooklyn
2005051600150001,1,PRATT INSTITUTE,Pratt Institute,3,1905,120,215,WILLOUGHBY AVENUE,,,,Brooklyn
2005051600150001,1,PRATT INSTITUTE,Pratt Institute,3,1947,1,65,ST JAMES PLACE,,,,Brooklyn
2005051600150001,1,PRATT INSTITUTE,Pratt Institute,1,609,1102,138,WEST 14 STREET,,,,Manhattan
FT_3190007496919,2,NEW YORK UNIVERSITY,New York University,3,2308,1,,,,,,Brooklyn
FT_3190007496919,2,NEW YORK UNIVERSITY,New York University,3,2316,1,1,NORTH    7 STREET,,,,Brooklyn
BK_8020042801450,1,TEACHERS COLLEGE COLUMBIA UNIVERSITY,Columbia University,2,5925,411,,,DEED,10/17/1980,0,Bronx
FT_1920000235992,2,TRUSTEES COLUMBIA UNIV,Columbia University,1,1833,2027,372,CENTRAL PARK WEST,,,,Manhattan
2008051200952002,2,THE NEW SCHOOL,The New School,3,171,58,321,STATE STREET,DEED,05/09/2008,2200000,Brooklyn
FT_1070008457707,1,TR COLUMBIA UNIVER NY,Columbia University,1,1013,34,,,,,,Manhattan
FT_2110000753111,2,COLUMBIA UNIVERSTY/NY TR,Columbia University,2,5937,458,5215,SYCAMORE AVENUE,,,,Bronx
FT_1740000057974,2,NEW SCHOOL FOR SOCIAL RESEARCH,The New School,1,575,61,21,WEST   11 STREET,DEED,03/28/1984,0,Manhattan
2006090800599008,2,THE NEW SCHOOL,The New School,1,571,1501,10,EAST 14 STREET,,,,Manhattan
2006090800599008,2,THE NEW SCHOOL,The New School,1,571,1502,10,EAST 14 STREET,,,,Manhattan
FT_1140008540414,2,COLUMBIA UNIV CITY NY TR,Columbia University,1,1433,12,,,DEED,,0,Manhattan
2010080400137001,2,NEW YORK UNIVERSITY,New York University,1,570,40,11,EAST 12TH   STREET,,,,Manhattan
FT_1970008514597,2,NEW YORK UNIVERSITY,New York University,1,535,55,,,DEED,,0,Manhattan
2005022301954005,1,NEW SCHOOL UNIVERSITY,The New School,1,577,1004,72,5TH AVE,,,,Manhattan
2005022301954005,1,NEW SCHOOL UNIVERSITY,The New School,1,577,1003,72,5TH AVE,,,,Manhattan
2008102901158003,1,PRATT INSTITUTE,Pratt Institute,3,1905,40,524,MYRTLE AVENUE,,,,Brooklyn
2008102901158003,1,PRATT INSTITUTE,Pratt Institute,3,1905,120,215,WILLOUGHBY AVENUE,,,,Brooklyn
2012030101057002,1,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,1889,1267,845,WEST END AVENUE,,,,Manhattan
2004080300238003,2,NEW SCHOOL UNIVERSITY,The New School,3,5182,65,481,EAST 18TH STREET,,,,Brooklyn
2013052400907001,1,NEW YORK UNIVERSITY,New York University,1,1373,1454,425,MAIN STREET,DEED,05/14/2013,352404,Manhattan
2013030101224003,2,NEW YORK UNIVERSITY,New York University,3,476,1096,505,COURT STREET,,,,Brooklyn
2005022400949001,1,NEW YORK UNIVERSITY,New York University,1,541,1002,245,SULLIVAN STREET,DEED,02/23/2005,1100000,Manhattan
2012073101031002,1,NEW YORK UNIVERSITY,New York University,1,1373,1379,425,MAIN STREET,DEED,07/24/2012,739948,Manhattan
FT_2890008793889,2,NEW YORK UNIVERSITY,New York University,2,5914,349,,,,,,Bronx
2009072301028003,1,NEW YORK UNIVERSITY,New York University,3,55,1144,206,FRONT STREET,,,,Brooklyn
FT_1610008508261,1,NEW YORK UNIVERSITY,New York University,1,996,21,,,,,,Manhattan
FT_1000008479600,2,COLUMBIA UNIV IN NYCTR,Columbia University,1,1884,154,,,DEED,,0,Manhattan
FT_1630000148463,1,NEW SCHOOL SOCIAL RESRCH,The New School,1,576,41,68,5 AVENUE,,,,Manhattan
2011040600256004,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1868,1050,275,WEST 96TH STREET,,,,Manhattan
2011040600256004,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1868,1049,275,WEST 96TH STREET,,,,Manhattan
2007010300574003,1,F/K/A NEW SCHOOL UNIVERSITY,The New School,1,743,1003,300,WEST 20 STREET,,,,Manhattan
2014112400496001,2,FORDHAM UNIVERSITY,Fordham University,1,1132,20,155,WEST 60TH   STREET,,,,Manhattan
2014112400496001,2,FORDHAM UNIVERSITY,Fordham University,1,1132,1,106,COLUMBUS AVENUE,,,,Manhattan
2004122100516001,2,THE TRUSTEES OF COLUMBIA UNIV. IN THE CITY OF NY,Columbia University,1,1996,18,627,WEST 129 STREET,DEED,12/15/2004,4016000,Manhattan
FT_1200000451120,1,NEW YORK UNIVERSITY,New York University,1,535,1,5,WEST    4 STREET,,,,Manhattan
FT_1780000206778,1,COLUMBIA UNIVERSITYTR,Columbia University,1,1867,42,1121,AMSTERDAM AVENUE,,,,Manhattan
FT_1780000206778,1,COLUMBIA UNIVERSITYTR,Columbia University,1,1867,44,1125,AMSTERDAM AVENUE,,,,Manhattan
FT_1780000206778,1,COLUMBIA UNIVERSITYTR,Columbia University,1,1867,43,1123,AMSTERDAM AVENUE,,,,Manhattan
2012120401508001,1,NEW YORK UNIVERSITY,New York University,1,1373,1505,425,MAIN STREET,DEED,11/27/2012,612500,Manhattan
FT_1110008553611,1,COLUMBIA UNIV CITY NY TR,Columbia University,1,1867,67,,,DEED,,0,Manhattan
FT_1280008525128,2,COLUMBIA UNIV CITY NY TR,Columbia University,1,1885,21,,,,,,Manhattan
2004080601548001,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1987,7,553,WEST 133 STREET,,,,Manhattan
FT_1770008472977,2,COLUMBIA UNIV IN NYCTR,Columbia University,1,1884,15,,,DEED,,0,Manhattan
FT_3350001069835,2,NEW YORK UNIVERSITY,New York University,3,312,44,241,KANE STREET,,,,Brooklyn
FT_2650000806765,2,COLUMBIA UNIVERSITY/NY,Columbia University,2,5758,336,308,WEST  234 STREET,,,,Bronx
2008071601515001,1,NEW YORK UNIVERSITY,New York University,1,1373,1392,425,MAIN STREET,,,,Manhattan
BK_6730053600128,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,3,965,47,,,,,,Brooklyn
FT_1670008667067,1,COLUMBIA UNIV CITY OF NY,Columbia University,1,33,9999,,,,,,Manhattan
2009081101329002,2,THE TRUSTEES OF COLUMBIA UNIV. IN THE CITY OF NY,Columbia University,1,1997,48,622,WEST 131 STREET,,,,Manhattan
2009081101329002,2,THE TRUSTEES OF COLUMBIA UNIV. IN THE CITY OF NY,Columbia University,1,2074,32,1664,AMSTERDAM AVENUE,,,,Manhattan
2008062400043003,1,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,550,18,62,WASHINGTON MEWS,,,,Manhattan
2008062400043003,1,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,550,17,60,WASHINGTON MEWS,,,,Manhattan
2008062400043003,1,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,550,5,5,WASHINGTON SQUARE N,,,,Manhattan
2008062400043003,1,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,550,13,1 1/2,5 AVENUE,,,,Manhattan
2008062400043003,1,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,550,32,22,EAST 8TH   STREET,,,,Manhattan
2008062400043003,1,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,550,26,10,EAST 8TH   STREET,,,,Manhattan
2008062400043003,1,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,550,30,18,EAST 8TH   STREET,,,,Manhattan
2008062400043003,1,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,550,1,1,WASHINGTON SQUARE N,,,,Manhattan
2008062400043003,1,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,550,4,4,WASHINGTON SQUARE N,,,,Manhattan
2008062400043003,1,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,550,27,12,EAST 8TH   STREET,,,,Manhattan
2008062400043003,1,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,550,16,58,WASHINGTON MEWS,,,,Manhattan
2008062400043003,1,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,550,29,16,EAST 8TH   STREET,,,,Manhattan
2008062400043003,1,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,550,6,6,WASHINGTON SQUARE N,,,,Manhattan
2008062400043003,1,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,550,24,6,EAST 8TH   STREET,,,,Manhattan
FT_1190008660119,1,FORDHAM UNIVERSITY,Fordham University,1,1132,1,,,DEED,,0,Manhattan
FT_1910006229391,1,NEW YORK UNIVERSITY,New York University,1,969,5,,,,,,Manhattan
FT_1910006229391,1,NEW YORK UNIVERSITY,New York University,1,962,8,,,,,,Manhattan
FT_1910006229391,1,NEW YORK UNIVERSITY,New York University,1,936,37,,,,,,Manhattan
2007091800651003,1,NEW YORK UNIVERSITY,New York University,1,1373,1511,425,MAIN STREET,,,,Manhattan
FT_1150008540415,2,COLUMBIA UNIV IN NYCTR,Columbia University,1,1563,24,,,DEED,,0,Manhattan
2008062400043004,2,NEW YORK UNIVERSITY,New York University,1,550,26,10,EAST 8TH STREET,DEED,06/12/2008,0,Manhattan
BK_7920040301281,2,FORDHAM UNIVERSITY,Fordham University,2,3273,184,,,DEED,11/02/1979,0,Bronx
FT_1260008608526,1,COLUMBIA UNIV CITY NY TR,Columbia University,1,1892,33,,,DEED,,0,Manhattan
2009070700824001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,2139,51,1,HAVEN AVENUE,,,,Manhattan
2009070700824001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,2124,35,1148,ST NICHOLAS AVENUE,,,,Manhattan
2012010600814003,1,NEW YORK UNIVERSITY,New York University,3,1128,1120,700,PACIFIC STREET,,,,Brooklyn
2013102201295002,1,NEW YORK UNIVERSITY,New York University,1,175,1309,90,FRANKLIN STREET,,,,Manhattan
FT_1050008678805,1,NEW YORK UNIVERSITY,New York University,1,568,1,,,DEED,,0,Manhattan
BK_6720029900342,2,FORDHAM UNIVERSITY,Fordham University,2,3273,324,,,DEED,12/18/1967,0,Bronx
2010070901024001,2,PRATT INSTITUTE,Pratt Institute,3,1922,1,225,STEUBEN STREET,,,,Brooklyn
2010070901024001,2,PRATT INSTITUTE,Pratt Institute,3,1923,1,238,CLASSON AVENUE,,,,Brooklyn
2015050400654003,1,NEW SCHOOL UNIVERSITY,The New School,1,608,29,116,WEST 13TH   STREET,,,,Manhattan
2015050400654003,1,NEW SCHOOL UNIVERSITY,The New School,1,571,1101,22,EAST 14TH   STREET,,,,Manhattan
2015050400654003,1,NEW SCHOOL UNIVERSITY,The New School,1,577,1002,72,5 AVENUE,,,,Manhattan
2007110900687003,2,NEW YORK UNIVERSITY,New York University,1,531,1006,692,BROADWAY,,,,Manhattan
FT_1560008523956,1,COLUMBIA UNIVERSITYCLUB,Columbia University,1,1258,42,,,,,,Manhattan
FT_1470008677447,1,COLUMBIA UNIVERSTY NYC,Columbia University,1,35,10,,,,,,Manhattan
FT_2090007477009,2,FORDHAM UNIVERSITY,Fordham University,2,3153,9,,,,,,Bronx
2006051901549001,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,2,2322,81,220,EAST 138 STREET,,,,Bronx
2015050400654003,1,NEW SCHOOL FOR SOCIAL RESEARCH,The New School,1,608,29,116,WEST 13TH   STREET,,,,Manhattan
2015050400654003,1,NEW SCHOOL FOR SOCIAL RESEARCH,The New School,1,571,1101,22,EAST 14TH   STREET,,,,Manhattan
2015050400654003,1,NEW SCHOOL FOR SOCIAL RESEARCH,The New School,1,577,1002,72,5 AVENUE,,,,Manhattan
FT_3350001444435,2,COLUMBIA UNIVERSITY/TRST,Columbia University,3,5114,12,170,STRATFORD ROAD,,,,Brooklyn
2007051600215001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1867,67,420,WEST 116 STREET,,,,Manhattan
2007051600215001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,2139,51,1,HAVEN AVENUE,,,,Manhattan
2007051600215001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1989,50,600,WEST 120 STREET,,,,Manhattan
2007051600215001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,2138,40,180,FT WASHINGTON AVENUE,,,,Manhattan
2007051600215001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1896,34,612,WEST 115 STREET,,,,Manhattan
2007051600215001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,2139,85,193,FT WASHINGTON AVENUE,,,,Manhattan
2007051600215001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1989,1,3009,BROADWAY,,,,Manhattan
2007051600215001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1867,64,404,WEST 116 STREET,,,,Manhattan
2007051600215001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1895,55,2901,BROADWAY,,,,Manhattan
2007051600215001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1896,51,635,WEST 115 STREET,,,,Manhattan
2007051600215001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1886,1,1100,WEST 114 STREET,,,,Manhattan
2007051600215001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1885,40,514,WEST 114 STREET,,,,Manhattan
2007051600215001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1961,1,1145,AMSTERDAM AVENUE,,,,Manhattan
2007051600215001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1885,61,2910,BROADWAY,,,,Manhattan
2007051600215001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1973,1,530,WEST 120 STREET,,,,Manhattan
FT_1080008566108,1,NEW YORK UNIVERSITY,New York University,1,525,45,,,DEED,,0,Manhattan
FT_1540000088354,1,COLUMBIA UNIVERS. TRS.OF,Columbia University,1,1265,1,,,DEED,02/28/1985,0,Manhattan
FT_1540000088354,1,COLUMBIA UNIVERS. TRS.OF,Columbia University,1,1266,1,1260,6 AVENUE,DEED,02/28/1985,0,Manhattan
FT_1540000088354,1,COLUMBIA UNIVERS. TRS.OF,Columbia University,1,1264,5,1220,6 AVENUE,DEED,02/28/1985,0,Manhattan
FT_1130000248813,2,NEW SCHOOL SOCIAL RSCH,The New School,1,576,36,2,WEST   13 STREET,,,,Manhattan
FT_1130000248813,2,NEW SCHOOL SOCIAL RSCH,The New School,1,576,41,68,5 AVENUE,,,,Manhattan
FT_1130000248813,2,NEW SCHOOL SOCIAL RSCH,The New School,1,575,17,66,WEST   12 STREET,,,,Manhattan
FT_1130000248813,2,NEW SCHOOL SOCIAL RSCH,The New School,1,576,42,64,5 AVENUE,,,,Manhattan
FT_1460008638846,2,COLUMBIA UNIV NYC TRSTS,Columbia University,1,1976,48,,,DEED,,0,Manhattan
FT_1460008638846,2,COLUMBIA UNIV NYC TRSTS,Columbia University,1,1976,39,,,DEED,,0,Manhattan
